,id,budget,budget_norm,budget_log,genres,popularity,popularity_norm,release_date,revenue,revenue_norm,revenue_log,runtime,runtime_norm,title,vote_average,vote_average_norm,vote_count,vote_count_norm,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,director
10376,17386,0.0001,0,0," Action, Crime, Drama, Thriller",13.762328,0.025137208,9/7/1983,13168027,0.004723167,7.119520708,90,0.25566343,Revenge of the Ninja,5.8,0.58,22,0.001563055,Sho Kosugi, Keith Vitali, Virgil Frye, Arthur Roberts, Mario Gallo, Grace Oshita,Sam Firstenberg
10396,7553,3000000,0.007894737,6.477121255,Comedy,5.054419,0.009232011,10/7/2005,18637690,0.006685051,7.270392084,94,0.268608414,Waiting...,6.2,0.62,241,0.017122558,Ryan Reynolds, Anna Faris, Justin Long, David Koechner, Luis Guzmán, Chi McBride,Rob McKittrick
10401,9074,0.0001,0,0," Action, Comedy, Crime",11.127884,0.020325335,9/8/2005,12382362,0.004441362,7.092803497,83,0.233009709,The Man,5.4,0.54,137,0.00973357,Samuel L. Jackson, Eugene Levy, Luke Goss, Miguel Ferrer, Susie Essman, Anthony Mackie,Les Mayfield
10409,8643,19000000,0.05,7.278753601," Crime, Drama, Horror, Thriller",10.966015,0.020029677,9/9/2005,144216468,0.051728218,8.159014855,122,0.359223301,The Exorcism of Emily Rose,6.3,0.63,675,0.047957371,Laura Linney, Tom Wilkinson, Campbell Scott, Jennifer Carpenter, Kenneth Welsh, Mary Beth Hurt,
10410,9315,55000000,0.144736842,7.740362689," Thriller, Drama, Mystery",12.419851,0.022685142,9/22/2005,223387299,0.080125572,8.349058477,98,0.281553398,Flightplan,6.1,0.61,796,0.056554174,Jodie Foster, Peter Sarsgaard, Sean Bean, Kate Beahan, Michael Irby, Assaf Cohen,Robert Schwentke
10411,3933,40000000,0.105263158,7.602059991," Romance, Fantasy, Animation, Music",12.920032,0.023598735,9/9/2005,117195061,0.042036057,8.068909309,77,0.213592233,Corpse Bride,7.2,0.72,1957,0.139040853,Johnny Depp, Helena Bonham Carter, Emily Watson, Tracey Ullman, Paul Whitehouse, Joanna Lumley,"Tim Burton, Mike Johnson"
10412,8923,0.0001,0,0," Crime, Drama",7.772618,0.014196864,9/9/2005,3154346,0.001131415,6.498909329,109,0.317152104,Green Street Hooligans,7.1,0.71,652,0.046323268,Elijah Wood, Claire Forlani, Charlie Hunnam, Ross McCall, Leo Gregory, Marc Warren,Lexi Alexander
10413,59,32000000,0.084210526,7.505149978," Drama, Thriller, Crime",11.119707,0.020310399,9/23/2005,60740827,0.021786796,7.783480701,96,0.275080906,A History of Violence,6.9,0.69,850,0.060390764,Viggo Mortensen, Maria Bello, Heidi Hayes, Ashton Holmes, William Hurt, Ed Harris,David Cronenberg
10416,398,7000000,0.018421053,6.84509804," Crime, Drama",6.01272,0.01098237,9/30/2005,49084830,0.01760597,7.690947291,114,0.333333333,Capote,6.9,0.69,394,0.027992895,Philip Seymour Hoffman, Allie Mickelson, Craig Archibald, Bronwen Coleman, Kate Shindle, David Wilson Barnes,Bennett Miller
10437,533,30000000,0.078947368,7.477121255," Adventure, Animation, Comedy, Family",11.766244,0.021491314,9/4/2005,192452832,0.069029857,8.284324306,85,0.239482201,The Curse of the Were-Rabbit,6.8,0.68,660,0.046891652,Peter Sallis, Helena Bonham Carter, Ralph Fiennes, Nicholas Smith, Liz Smith, John Thomson,
10439,5236,15000000,0.039473684,7.176091259," Action, Comedy, Crime, Mystery",11.76054,0.021480896,9/5/2005,15785148,0.005661888,7.198248658,103,0.297734628,Kiss Kiss Bang Bang,7.2,0.72,900,0.063943162,Robert Downey Jr., Val Kilmer, Michelle Monaghan, Corbin Bernsen, Dash Mihok, Larry Miller,
10449,5471,0.0001,0,0," Action, Adventure, Drama, Fantasy",5.606454,0.010240316,9/14/2005,92076,3.30259E-05,4.964146444,103,0.297734628,Beowulf & Grendel,6.1,0.61,62,0.004404973,Gerard Butler, Spencer Wilding, Stellan Skarsgård, Ingvar Eggert Sigurðsson, Hringur Ingvarsson, Gunnar Eyjólfsson,
10459,10017,2700000,0.007105263,6.431363764," Romance, Science Fiction, Horror, Action, Crime",7.657918,0.013987362,11/21/1986,3500000,0.001255396,6.544068044,93,0.265372168,The Wraith,5.9,0.59,109,0.007744227,Charlie Sheen, Nick Cassavetes, Sherilyn Fenn, Randy Quaid, Matthew Barry, Clint Howard,Mike Marvin
10465,11931,0.0001,0,0," Comedy, Drama, Romance",8.63229,0.015767075,10/7/2005,83073883,0.029797318,7.919464511,130,0.385113269,In Her Shoes,6,0.6,446,0.031687389,Cameron Diaz, Toni Collette, Shirley MacLaine, Richard Burgi, Candice Azzara, Anson Mount,Curtis Hanson
10473,10707,1500000,0.003947368,6.176091259," Comedy, Drama",10.952762,0.020005471,10/5/2005,11098131,0.003980728,7.045249847,81,0.226537217,The Squid and the Whale,6.9,0.69,229,0.016269982,Jeff Daniels, Laura Linney, Jesse Eisenberg, Owen Kline, William Baldwin, Anna Paquin,
10479,142,14000000,0.036842105,7.146128036," Drama, Romance",11.787044,0.021529306,9/2/2005,178043761,0.063861546,8.25052676,134,0.398058252,Brokeback Mountain,7.5,0.75,1531,0.108774423,Heath Ledger, Jake Gyllenhaal, Randy Quaid, Michelle Williams, Anne Hathaway, Larry Reese,
10484,3291,7000000,0.018421053,6.84509804," Drama, History",7.523098,0.01374111,9/16/2005,54600000,0.019584176,7.737192643,93,0.265372168,"Good Night, and Good Luck.",6.8,0.68,274,0.01946714,David Strathairn, Jeff Daniels, Alex Borstein, Rose Abdoo, Dianne Reeves, Tate Donovan,George Clooney
10489,16608,2000000,0.005263158,6.301029996," Action, Adventure, Crime, Drama, Thriller, Western",9.387212,0.017145957,10/6/2005,5048693,0.001810888,6.703178963,104,0.300970874,The Proposition,7.1,0.71,221,0.015701599,Guy Pearce, Ray Winstone, Emily Watson, Danny Huston, David Wenham, John Hurt,
10493,791,18000000,0.047368421,7.255272505," Horror, Thriller",9.929809,0.018137023,10/14/2005,46201432,0.016571739,7.664655437,100,0.28802589,The Fog,3.8,0.38,191,0.01357016,Tom Welling, Maggie Grace, Selma Blair, DeRay Davis, Kenneth Welsh, Adrian Hough,Rupert Wainwright
10498,2610,10284523,0.027064534,7.012184154," Comedy, Drama, Romance",4.349046,0.007943631,10/21/2005,11588205,0.00415651,7.064016169,104,0.300970874,Shopgirl,5.7,0.57,80,0.005683837,Steve Martin, Claire Danes, Jason Schwartzman, Bridgette Wilson, Frances Conroy, Sam Bottoms,Anand Tucker
10502,191599,0.0001,0,0,Documentary,0.262384,0.000479249,10/21/2005,23578,8.45671E-06,4.372506963,80,0.223300971,Emmanuel's Gift,0,0,0,0,Oprah Winfrey, Robin Williams,,,,,"Lisa Lax, Nancy Stern"
10505,1656,75000000,0.197368421,7.875061263," Action, Adventure",8.940007,0.016329127,10/24/2005,142400065,0.051076703,8.153510188,129,0.381877023,The Legend of Zorro,5.9,0.59,909,0.064582593,Antonio Banderas, Catherine Zeta-Jones, Adrián Alonso Barona, Julio Oscar Mechoso, Nick Chinlund, Alexa Benedetti,Martin Campbell
10509,215,4000000,0.010526316,6.602059991,Horror,15.399863,0.028128203,10/28/2005,152925093,0.054851868,8.184478753,92,0.262135922,Saw II,6.3,0.63,1288,0.091509769,Tobin Bell, Shawnee Smith, Donnie Wahlberg, Franky G, Glenn Plummer, Beverley Mitchell,
10513,16729,0.0001,0,0," Drama, Romance",2.855055,0.005214822,3/12/2004,11837022,0.004245757,7.073242455,125,0.368932039,Don't Move,7,0.7,51,0.003623446,Sergio Castellitto, Claudia Gerini, Penélope Cruz, Angela Finocchiaro, Lina Bernardi, Marco Giallini,Sergio Castellitto
10546,25,72000000,0.189473684,7.857332496," Drama, War",9.997032,0.018259808,11/4/2005,96889998,0.034752945,7.986278947,125,0.368932039,Jarhead,6.6,0.66,776,0.055133215,Jamie Foxx, Jake Gyllenhaal, Scott MacDonald, Lucas Black, Peter Sarsgaard, Laz Alonso,Sam Mendes
10549,9982,150000000,0.394736842,8.176091259," Animation, Family, Comedy",18.584609,0.033945215,11/4/2005,314432665,0.112782138,8.497527657,81,0.226537217,Chicken Little,5.6,0.56,974,0.06920071,Zach Braff, Joan Cusack, Dan Molina, Steve Zahn, Garry Marshall, Amy Sedaris,
10550,13994,0.0001,0,0," Comedy, Music, Romance",2.36594,0.004321442,9/13/2005,2945242,0.001056412,6.469120985,105,0.30420712,Romance & Cigarettes,6,0.6,33,0.002344583,James Gandolfini, Susan Sarandon, Kate Winslet, Steve Buscemi, Mandy Moore, Mary-Louise Parker,John Turturro
10564,10060,40000000,0.105263158,7.602059991,Drama,9.820229,0.017936873,11/9/2005,46442528,0.016658217,7.666915852,117,0.343042071,Get Rich or Die Tryin',6.3,0.63,188,0.013357016,50 Cent, Joy Bryant, Adewale Akinnuoye-Agbaje, Omar Benson Miller, Terrence Howard, Viola Davis,Jim Sheridan
10566,10033,0.0001,0,0," Comedy, Romance",8.208492,0.014992998,11/23/2005,50817508,0.018227455,7.706013364,96,0.275080906,Just Friends,5.9,0.59,424,0.030124334,Ryan Reynolds, Amy Smart, Anna Faris, Chris Klein, Chris Marquette, Julie Hagerty,"Roger Kumble, Author,  Adam , Tex,  Davis"
10567,231,50000000,0.131578947,7.698970004," Drama, Thriller",5.768575,0.010536433,11/23/2005,94000000,0.033716347,7.973127854,128,0.378640777,Syriana,6.3,0.63,455,0.032326821,George Clooney, Matt Damon, Jeffrey Wright, Chris Cooper, Amanda Peet, William Hurt,
10572,8999,22000000,0.057894737,7.342422681," Drama, Thriller",10.600475,0.01936201,11/11/2005,57479076,0.020616856,7.759509778,108,0.313915858,Derailed,6.1,0.61,322,0.022877442,Clive Owen, Jennifer Aniston, Vincent Cassel, Melissa George, Addison Timlin, Xzibit,Mikael Håfström
10574,4348,28000000,0.073684211,7.447158031," Drama, Romance",14.439083,0.026373316,9/16/2005,121147947,0.043453896,8.083316059,135,0.401294498,Pride & Prejudice,7.8,0.78,1406,0.099893428,Keira Knightley, Matthew Macfadyen, Rosamund Pike, Simon Woods, Donald Sutherland, Brenda Blethyn,Joe Wright
10578,9885,1000000,0.002631579,6," Horror, Thriller",7.483385,0.013668573,1/1/2005,27762648,0.009958033,7.443460887,99,0.284789644,Wolf Creek,6.1,0.61,288,0.020461812,John Jarratt, Cassandra Magrath, Kestie Morassi, Nathan Phillips, Andy McPhee, Darren Humphreys,Greg McLean
10583,674,150000000,0.394736842,8.176091259," Adventure, Fantasy, Family",24.903058,0.045486008,11/5/2005,895921036,0.321353033,8.952269734,157,0.472491909,Harry Potter and the Goblet of Fire,7.5,0.75,5758,0.409094139,Daniel Radcliffe, Rupert Grint, Emma Watson, Ralph Fiennes, Michael Gambon, Alan Rickman,Mike Newell
10585,69,28000000,0.073684211,7.447158031," Drama, Music, Romance",11.476443,0.020961986,9/13/2005,186438883,0.066872746,8.270536492,136,0.404530744,Walk the Line,7.3,0.73,732,0.052007105,Joaquin Phoenix, Reese Witherspoon, Ginnifer Goodwin, Robert Patrick, Tyler Hilton, Johnathan Rice,
10598,13499,45000000,0.118421053,7.653212514," Comedy, Family, Romance",10.238422,0.018700712,11/23/2005,72028752,0.0258356,7.85750589,90,0.25566343,"Yours, Mine & Ours",5.7,0.57,233,0.016554174,Dennis Quaid, Rene Russo, Sean Faris, Katija Pevec, Dean Collins, Tyler Patrick Jones,Raja Gosnell
10601,20436,0.0001,0,0,Documentary,0.226138,0.000413044,12/2/2005,739690,0.000265315,5.869049747,110,0.32038835,First Descent,6,0.6,2,0.000142096,Shaun White, Hannah Teter, Shawn Farmer, Terje Haakonsen, Travis Rice, Nick Perata,"Kemp Curly, Kevin Harrison"
10614,116,15000000,0.039473684,7.176091259," Drama, Thriller, Crime, Romance",9.020372,0.016475916,10/26/2005,85306374,0.030598078,7.930981482,124,0.365695793,Match Point,7.2,0.72,1134,0.080568384,Jonathan Rhys Meyers, Scarlett Johansson, Emily Mortimer, Brian Cox, Penelope Wilton, James Nesbitt,
10622,61340,0.0001,0,0,Documentary,0.002354,4.29781E-06,1/1/2002,38,1.32713E-08,1.579783597,96,0.275080906,Beyond the Gates of Splendor,0,0,0,0,,,,,,,Jim Hanon
10624,67,0.0001,0,0," Thriller, Crime, Drama",3.714186,0.006784045,2/14/2005,3357075,0.001204131,6.525961044,90,0.25566343,Paradise Now,6.9,0.69,63,0.004476021,Ali Suliman, Amer Hlehel, Hiam Abbass, Ashraf Barhom, Mohammad Bustami, Lubna Azabal,Hany Abu-Assad
10626,411,180000000,0.473684211,8.255272505," Adventure, Family, Fantasy",18.13542,0.033124761,12/7/2005,748806957,0.268585485,8.874369871,143,0.427184466,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,0.67,2709,0.192468917,William Moseley, Anna Popplewell, Skandar Keynes, Georgie Henley, Liam Neeson, Tilda Swinton,Andrew Adamson
10627,254,207000000,0.544736842,8.315970345," Adventure, Drama, Action",19.761164,0.03609422,12/14/2005,550000000,0.197276502,8.740362689,187,0.569579288,King Kong,6.6,0.66,2403,0.170728242,Naomi Watts, Jack Black, Adrien Brody, Thomas Kretschmann, Colin Hanks, Andy Serkis,"Peter Jackson, Armorer, Gunner Ashford,  Supervisor, Guy Williams"
10628,1904,85000000,0.223684211,7.929418926," Drama, History, Romance",7.680762,0.014029087,12/6/2005,162242962,0.058194043,8.210165866,145,0.433656958,Memoirs of a Geisha,7.3,0.73,670,0.047602131,Zhang Ziyi, Gong Li, Youki Kudoh, Tsai Chin, Suzuka Ohgo, Ken Watanabe,Rob Marshall
10633,27915,0.0001,0,0,Documentary,0.525869,0.00096051,4/12/2002,62153,2.2293E-05,4.793462096,120,0.352750809,Cuban Rafters,9,0.9,2,0.000142096,Maria Celeste Arraras, Fidel Castro, Bill Clinton, Guillermo Armas,,,"Josep Maria Domènech, Carles Bosch"
10645,9515,10000000,0.026315789,7," Action, Comedy, Crime, Drama, Thriller",3.867472,0.007064025,5/12/2005,17297244,0.006204254,7.237976912,96,0.275080906,The Matador,6.2,0.62,137,0.00973357,Pierce Brosnan, Greg Kinnear, Hope Davis, Portia Dawson, Adam Scott, Israel Tellez,Richard Shepard
10670,612,70000000,0.184210526,7.84509804," Drama, Action, History, Thriller",9.668761,0.017660213,12/22/2005,130358911,0.046757727,8.115140724,164,0.495145631,Munich,7,0.7,706,0.050159858,Eric Bana, Daniel Craig, Ciarán Hinds, Mathieu Kassovitz, Hanns Zischler, Ayelet Zurer,Steven Spielberg
10672,546,1000000,0.002631579,6,Drama,7.398205,0.01351299,12/23/2005,13350369,0.004788571,7.12549327,103,0.297734628,Transamerica,6.9,0.69,149,0.010586146,Felicity Huffman, Kevin Zegers, Elizabeth Peña, Danny Burstein, Maurice Orozco, Graham Greene,"Duncan Tucker,  Production Manager,  Karen O, Toole"
10673,2800,70000000,0.184210526,7.84509804,Comedy,6.158212,0.011248114,12/23/2005,88933562,0.031899094,7.949065687,97,0.278317152,Rumor Has It...,5.3,0.53,309,0.021953819,Jennifer Aniston, Kevin Costner, Shirley MacLaine, Mark Ruffalo, Dustin Hoffman, Richard Jenkins,Rob Reiner
10674,9641,60000000,0.157894737,7.77815125,Comedy,7.101422,0.012970909,12/21/2005,129181830,0.046335526,8.111201433,94,0.268608414,Cheaper by the Dozen 2,5.8,0.58,542,0.038507993,Steve Martin, Eugene Levy, Bonnie Hunt, Tom Welling, Jonathan Bennett, Forrest Landis,Adam Shankman
10675,7552,100000000,0.263157895,8,Comedy,13.473381,0.024609439,12/21/2005,202026112,0.072463645,8.305407506,90,0.25566343,Fun with Dick and Jane,5.9,0.59,639,0.045399645,Jim Carrey, Téa Leoni, Alec Baldwin, Richard Jenkins, Angie Harmon, John Michael Higgins,
10676,9927,0.0001,0,0,Comedy,9.605509,0.017544682,12/23/2005,40442437,0.014506077,7.606837318,94,0.268608414,The Ringer,5.6,0.56,110,0.007815275,Johnny Knoxville, Brian Cox, Katherine Heigl, Luis Ávalos, Jed Rees, Leonard Earl Howze,Barry W. Blaustein
10677,9681,0.0001,0,0,Comedy,11.568302,0.021129769,12/25/2005,37691644,0.01351941,7.576245081,112,0.326860841,Casanova,6.2,0.62,219,0.015559503,Heath Ledger, Sienna Miller, Jeremy Irons, Oliver Platt, Lena Olin, Omid Djalili,Lasse Hallström
10689,9687,169000,0.000444737,5.227886705,Comedy,5.742659,0.010489097,12/2/2005,18564702,0.006658871,7.268687982,103,0.297734628,Keeping Mum,6.5,0.65,165,0.011722913,Rowan Atkinson, Kristin Scott Thomas, Maggie Smith, Patrick Swayze, Tamsin Egerton, Toby Parkes,Niall Johnson
10702,11400,30000000,0.078947368,7.477121255," Drama, History, Romance",7.694502,0.014054184,12/25/2005,30536013,0.010952796,7.484812332,135,0.401294498,The New World,6.4,0.64,336,0.023872114,Colin Farrell, Christopher Plummer, Christian Bale, August Schellenberg, Wes Studi, David Thewlis,Terrence Malick
10717,4550,0.0001,0,0," Drama, Thriller",7.400261,0.013516746,7/29/2005,23803308,0.008537878,7.376637316,115,0.336569579,Sympathy for Lady Vengeance,7.4,0.74,362,0.025719361,Choi Min-sik, Lee Young-ae, Kwon Yea-young, Go Soo-hee, Kim Bu-seon, Lee Dae-yeon,Park Chan-wook
10731,1690,4800000,0.012631579,6.681241237,Horror,12.093928,0.022089837,1/6/2005,80578934,0.028902418,7.906221518,94,0.268608414,Hostel,5.7,0.57,913,0.064866785,Jay Hernandez, Derek Richardson, Eythor Gudjonsson, Barbara Nedeljakova, Jana Kaderabkova, Jan Vlasák,
10732,9900,0.0001,0,0,Comedy,6.741159,0.012312881,1/6/2006,6538177,0.002345143,6.815456674,94,0.268608414,Grandma's Boy,6.6,0.66,222,0.015772647,Linda Cardellini, Allen Covert, Peter Dante, Shirley Knight, Joel David Moore, Kevin Nealon,Nicholaus Goossen
10734,9918,0.0001,0,0,Drama,5.244654,0.00957948,1/13/2006,42647449,0.015296981,7.629893059,118,0.346278317,Glory Road,7.2,0.72,145,0.010301954,Josh Lucas, Derek Luke, Jon Voight, Austin Nichols, Evan Jones, Mehcad Brooks,James Gartner
10736,10982,15000000,0.039473684,7.176091259," Animation, Comedy, Family",6.398984,0.01168789,12/16/2005,51053787,0.018312204,7.708027962,80,0.223300971,Hoodwinked!,6,0.6,491,0.034884547,Anne Hathaway, Glenn Close, Jim Belushi, Patrick Warburton, Anthony Anderson, David Ogden Stiers,"Cory Edwards, Todd Edwards, Tony Leech"
